cell_id,dataset,condition,realization,order,benchmark,status,value,passes,operator,threshold,role,reason,planned,scored,numerator,wilson95,paired_population_sha256,equivalence,interpretation,measured,ceiling
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
7ab5a2ba2ca2072d49c86da9,counterfact,v0_live_C1,1,101,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ea3b0653f085cf535854d1b8,counterfact,v0_live_C1,1,102,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
8905e452833b0a01defd8b1e,counterfact,v0_live_C1,1,103,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
28555ca1e3c1d3ab551385b1,counterfact,v0_live_C1,1,104,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
861414ea84239f8471f0ade8,counterfact,v0_live_C1,2,100,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
1f19207d799d9bcd0b005ef9,counterfact,v0_live_C1,2,101,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
ad007b170a6bbf5bc88d182d,counterfact,v0_live_C1,2,102,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
94488c6aa407c3ea167ea51d,counterfact,v0_live_C1,2,103,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,retention_change,unavailable,unavailable,unavailable,ge,-0.05,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,es_change,unavailable,unavailable,unavailable,ge,-0.02,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,ls_change,unavailable,unavailable,unavailable,ge,-0.01,secondary_descriptive,complete 100 and1000 histories required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,descriptive horizon change; retention histories differ,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,state_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,peak_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
e6a5e4cd9fbe73077175c7b9,counterfact,v0_live_C1,2,104,wall_budget_ratio,unavailable,unavailable,unavailable,le,1,secondary_descriptive,complete measurement and September20 admitted ceiling required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
bca38cd4398e1159ed781bff,zsre,v0_live_C2,0,100,revision_latest,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
bca38cd4398e1159ed781bff,zsre,v0_live_C2,0,100,old_alias_reappearance,unavailable,unavailable,unavailable,le,0.02,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
bca38cd4398e1159ed781bff,zsre,v0_live_C2,0,100,revision_semantic,unavailable,unavailable,unavailable,ge,0.95,secondary_descriptive,complete supported 50-case inventory required,50,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
bca38cd4398e1159ed781bff,zsre,v0_live_C2,0,100,unseen_1000,unavailable,unavailable,unavailable,le,0.15,secondary_descriptive,complete outside100 at actual occupancy1000 required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
bca38cd4398e1159ed781bff,zsre,v0_live_C2,0,100,outside_change_1000_100,unavailable,unavailable,unavailable,abs_le,0.05,secondary_descriptive,same outside100 and both exact actual occupancies required,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable_single_cell_has_no_realization_cluster_interval,unavailable,unavailable,unavailable
