step,tokens_seen,stage_index,T,error_lr,tau,tracking_residual,tracking_residual_skipped,pc_grad_norm,inner_energy_start,inner_energy_end,inner_grad_norm_last,bp_loss,pc_loss,hold,hold_ema,hold_baseline,hold_threshold,hold_reason,stage_end_step,pending_hold_steps,step_seconds
2679,13721600,1,2,0.1,0.2,0.9170406937401023,False,0.07040251046419144,0.00024164222122635692,0.00022159575019031763,0.0030975425615906715,0.00024164222122635692,0.00022159422223921865,False,0.9715520376877563,0.987305951933156,0.993652975966578,,2791,0,0.9473052024841309
2680,13726720,1,2,0.1,0.2,0.9918086223245733,False,0.025795428082346916,7.218774408102036e-05,7.159642700571567e-05,0.0006385315209627151,7.218774408102036e-05,7.159617962315679e-05,False,0.9717546035341245,0.9884951148226753,0.9942475574113376,,2791,0,0.9477710723876953
2681,13731840,1,2,0.1,0.2,0.99706415416288,False,0.034036848694086075,0.0001961489033419639,0.00019557304040063173,0.0006764705176465213,0.0001961489033419639,0.0001955727202584967,False,0.9720076990404121,0.9884951148226753,0.9942475574113376,,2791,0,0.9476799964904785
2682,13736960,1,2,0.1,0.2,0.9934957448384601,False,0.04255196824669838,5.5102813348639756e-05,5.47444105905015e-05,0.00054138497216627,5.5102813348639756e-05,5.4744130466133356e-05,False,0.9722225794983925,0.9889219090213734,0.9944609545106867,,2791,0,0.9476125240325928
2683,13742080,1,2,0.1,0.2,0.9969012017983468,False,0.047704603523015976,4.879130210611038e-05,4.864010770688765e-05,0.0003490795206744224,4.879130210611038e-05,4.8639987653587013e-05,False,0.9724693657213921,0.9889219090213734,0.9944609545106867,,2791,0,0.9478962421417236
2684,13747200,1,2,0.1,0.2,0.9942443350869561,False,0.019235137850046158,4.1820861952146515e-05,4.158015508437529e-05,0.00039674853906035423,4.1820861952146515e-05,4.158014417043887e-05,False,0.9726871154150477,0.9889219090213734,0.9944609545106867,,2791,0,0.9486632347106934
2685,13752320,1,2,0.1,0.2,0.9905836744668803,False,0.03541192039847374,5.108950426802039e-05,5.0608428864507005e-05,0.0004970215377397835,5.108950426802039e-05,5.060831244918518e-05,False,0.972866081005566,0.9889219090213734,0.9944609545106867,,2791,0,0.9483115673065186
2686,13757440,1,2,0.1,0.2,0.9269655389056798,False,0.042900074273347855,0.000116458919364959,0.00010795340494951233,0.001880443305708468,0.000116458919364959,0.00010795264824992046,False,0.9724070755845672,0.9889219090213734,0.9944609545106867,,2791,0,0.9483978748321533
2687,13762560,1,2,0.1,0.2,0.9469765433116294,False,0.03821738809347153,0.00022069798433221877,0.00020899581431876868,0.002154968911781907,0.00022069798433221877,0.00020899494120385498,False,0.9721527702618378,0.9884951148226753,0.9942475574113376,,2791,0,0.947058916091919
2688,13767680,1,2,0.1,0.2,0.908396370116076,False,0.16731642186641693,0.00045901816338300705,0.0004169704334344715,0.005140222143381834,0.00045901816338300705,0.00041696810512803495,False,0.9715152062603802,0.987305951933156,0.993652975966578,,2791,0,0.9486331939697266
2689,13772800,1,2,0.1,0.2,0.8839924501969404,False,0.07209540158510208,0.00025800158618949354,0.00022807145433034748,0.004663781728595495,0.00025800158618949354,0.00022806964989285916,False,0.9706399786997459,0.9857446362684192,0.9928723181342096,,2791,0,0.9473268985748291
2690,13777920,1,2,0.1,0.2,0.9434776957407988,False,0.07766415178775787,0.0004791689570993185,0.0004520852235145867,0.0048979297280311584,0.0004791689570993185,0.00045208362280391157,False,0.9703683558701565,0.9857446362684192,0.9928723181342096,,2791,0,0.9488949775695801
2691,13783040,1,2,0.1,0.2,0.9932238382536069,False,0.0906304270029068,7.686281605856493e-05,7.634198118466884e-05,0.0006174581358209252,7.686281605856493e-05,7.63416028348729e-05,False,0.970596910693991,0.9857446362684192,0.9928723181342096,,2791,0,0.9464735984802246
2692,13788160,1,2,0.1,0.2,0.8489386130100517,False,0.04928922280669212,0.00022034822904970497,0.00018706211994867772,0.00366552104242146,0.00022034822904970497,0.00018706147966440767,False,0.9693803277171517,0.9852985719892806,0.9926492859946403,,2791,0,0.9490225315093994
2693,13793280,1,2,0.1,0.2,0.9745443336878994,False,0.035330355167388916,0.0001457382895750925,0.00014202842430677265,0.0014825713587924838,0.0001457382895750925,0.0001420270709786564,False,0.9694319677768591,0.9852621907870388,0.9926310953935193,,2791,0,0.9459383487701416
2694,13798400,1,2,0.1,0.2,0.9174542563895496,False,0.04061659798026085,0.00030171844991855323,0.0002768128761090338,0.003285622224211693,0.00030171844991855323,0.0002768125559668988,False,0.9689121906629861,0.9846926835032418,0.992346341751621,,2791,0,0.9516007900238037
2695,13803520,1,2,0.1,0.2,0.9819809080468933,False,0.030115576460957527,0.0001573519257362932,0.00015451658691745251,0.0014141722349449992,0.0001573519257362932,0.00015451580111403018,False,0.9690428778368252,0.9846926835032418,0.992346341751621,,2791,0,0.9466671943664551
2696,13808640,1,2,0.1,0.2,0.9965957808483596,False,0.028326185420155525,4.55423396488186e-05,4.538730354397558e-05,0.0003391690261196345,4.55423396488186e-05,4.538720168056898e-05,False,0.9693184068669406,0.9846926835032418,0.992346341751621,,2791,0,0.9502549171447754
2697,13813760,1,2,0.1,0.2,0.9876027620348671,False,0.03174122795462608,3.961790571338497e-05,3.912675310857594e-05,0.0005015024798922241,3.961790571338497e-05,3.912670581485145e-05,False,0.9695012504186199,0.9846926835032418,0.992346341751621,,2791,0,0.9457738399505615
2698,13818880,1,2,0.1,0.2,0.9935733626273823,False,0.04083005338907242,4.4158055970910937e-05,4.387426815810613e-05,0.0004572681209538132,4.4158055970910937e-05,4.387407170725055e-05,False,0.9697419715407075,0.9852621907870388,0.9926310953935193,,2791,0,0.9499554634094238
2699,13824000,1,2,0.1,0.2,0.9919781104634615,False,0.019248105585575104,3.2913685572566465e-05,3.2649655622662976e-05,0.0004454385198187083,3.2913685572566465e-05,3.264959013904445e-05,False,0.9699643329299351,0.9852985719892806,0.9926492859946403,,2791,0,0.9445161819458008
2700,13829120,1,2,0.1,0.2,0.9803579388339556,False,0.03424832969903946,7.128282595658675e-05,6.988268432905897e-05,0.0010153077309951186,7.128282595658675e-05,6.988219683989882e-05,False,0.9700682689889752,0.9852985719892806,0.9926492859946403,,2791,0,0.950676679611206
2701,13834240,1,2,0.1,0.2,0.9953721550188214,False,0.015510047785937786,3.394643499632366e-05,3.378933615749702e-05,0.00035020048380829394,3.394643499632366e-05,3.378928522579372e-05,False,0.9703213078492737,0.9857446362684192,0.9928723181342096,,2791,0,0.9452619552612305
2702,13839360,1,2,0.1,0.2,0.9296045506065173,False,0.026462098583579063,6.762189150322229e-05,6.286161806201562e-05,0.0016491375863552094,6.762189150322229e-05,6.286126154009253e-05,False,0.9699141402768462,0.9852985719892806,0.9926492859946403,,2791,0,0.9504411220550537
2703,13844480,1,2,0.1,0.2,0.9971521919812817,False,0.012302725575864315,2.95541831292212e-05,2.9470018489519134e-05,0.0002508907055016607,2.95541831292212e-05,2.947007305920124e-05,False,0.9701865207938906,0.9857446362684192,0.9928723181342096,,2791,0,0.9454748630523682
2704,13849600,1,2,0.1,0.2,0.9906452749425898,False,0.016466952860355377,3.889698928105645e-05,3.8533118640771136e-05,0.0004658307589124888,3.889698928105645e-05,3.853301677736454e-05,False,0.9703911083353776,0.986883637366336,0.9934418186831679,,2791,0,0.9506921768188477
2705,13854720,1,2,0.1,0.2,0.995304001682409,False,0.01835707016289234,3.838626798824407e-05,3.820600613835268e-05,0.00034873359254561365,3.838626798824407e-05,3.82059661205858e-05,False,0.9706402372688478,0.9884518708003853,0.9942259354001927,,2791,0,0.9456923007965088
2706,13859840,1,2,0.1,0.2,0.9476520370978415,False,0.47912168502807617,0.0040333885699510574,0.0038222488947212696,0.008878933265805244,0.0040333885699510574,0.0038222481962293386,False,0.9704103552671378,0.986883637366336,0.9934418186831679,,2791,0,0.9501726627349854
2707,13864960,1,2,0.1,0.2,0.994949507711965,False,0.024621853604912758,4.750881271320395e-05,4.726886982098222e-05,0.00040962660568766296,4.750881271320395e-05,4.726880069938488e-05,False,0.9706557467915861,0.986883637366336,0.9934418186831679,,2791,0,0.9461302757263184
2708,13870080,1,2,0.1,0.2,0.9898807192517423,False,0.04003756493330002,0.0006915239500813186,0.0006845262250863016,0.00217686640098691,0.0006915239500813186,0.0006845256430096924,False,0.9708479965161877,0.9884518708003853,0.9942259354001927,,2791,0,0.9497778415679932
2709,13875200,1,2,0.1,0.2,0.9883004623455435,False,0.04638185352087021,0.0006039756117388606,0.0005969093763269484,0.002279309555888176,0.0006039756117388606,0.0005969085614196956,False,0.9710225211744813,0.9879516121902052,0.9939758060951026,,2791,0,0.9457051753997803
2710,13880320,1,2,0.1,0.2,0.9608431765673768,False,0.059819504618644714,0.00024794929777272046,0.00023824039089959115,0.0022262234706431627,0.00024794929777272046,0.00023823929950594902,False,0.9709207277284103,0.986883637366336,0.9934418186831679,,2791,0,0.9485206604003906
2711,13885440,1,2,0.1,0.2,0.9914186636481349,False,0.023667436093091965,5.684113784809597e-05,5.6353364925598726e-05,0.0005887013976462185,5.684113784809597e-05,5.6353201216552407e-05,False,0.9711257070876076,0.986883637366336,0.9934418186831679,,2791,0,0.9466116428375244
2712,13890560,1,2,0.1,0.2,0.9729162514879429,False,0.3969380557537079,0.001954608364030719,0.0019016702426597476,0.006362722720950842,0.001954608364030719,0.0019016688456758857,False,0.971143612531611,0.9857082550661774,0.9928541275330887,,2791,0,0.948744535446167
2713,13895680,1,2,0.1,0.2,0.9907857459896444,False,0.028658907860517502,7.596351497340947e-05,7.526356785092503e-05,0.0006735589704476297,7.596351497340947e-05,7.526318950112909e-05,False,0.9713400338661913,0.986883637366336,0.9934418186831679,,2791,0,0.946829080581665
2714,13900800,1,2,0.1,0.2,0.9873368508943158,False,0.030122965574264526,0.0001239673438249156,0.00012239752686582506,0.0009963978081941605,0.0001239673438249156,0.00012239685747772455,False,0.9715000020364725,0.9874698064645915,0.9937349032322957,,2791,0,0.9479424953460693
2715,13905920,1,2,0.1,0.2,0.9839596263994914,False,0.032001346349716187,0.00010669780021999031,0.00010498632764210925,0.0009946601931005716,0.00010669780021999031,0.00010498597839614376,False,0.9716245982801026,0.9874698064645915,0.9937349032322957,,2791,0,0.9460794925689697
2716,13911040,1,2,0.1,0.2,0.9946512549856747,False,0.01881294511258602,7.680861017433926e-05,7.639778050361201e-05,0.0005423216498456895,7.680861017433926e-05,7.639757677679881e-05,False,0.9718548648471583,0.9879516121902052,0.9939758060951026,,2791,0,0.9482662677764893
2717,13916160,1,2,0.1,0.2,0.9843477589350829,False,0.01804717816412449,6.689482688670978e-05,6.58477729302831e-05,0.0007905947859399021,6.689482688670978e-05,6.584762741113082e-05,False,0.9719797937880377,0.9879516121902052,0.9939758060951026,,2791,0,0.9468851089477539
2718,13921280,1,2,0.1,0.2,0.9851851155933092,False,0.1107059195637703,0.00016573400353081524,0.00016327867342624813,0.001322813332080841,0.00016573400353081524,0.00016327800403814763,False,0.9721118470060904,0.9874698064645915,0.9937349032322957,,2791,0,0.9474625587463379
2719,13926400,1,2,0.1,0.2,0.9888595836885479,False,0.055450983345508575,0.0001376476138830185,0.00013611416216008365,0.00097835052292794,0.0001376476138830185,0.00013611365284305066,False,0.972279324372915,0.9874698064645915,0.9937349032322957,,2791,0,0.9469280242919922
2720,13931520,1,2,0.1,0.2,0.9881036087548044,False,0.0410090833902359,8.425240230280906e-05,8.325010276166722e-05,0.0007812911062501371,8.425240230280906e-05,8.324981899932027e-05,False,0.9724375672167339,0.9874698064645915,0.9937349032322957,,2791,0,0.9475569725036621
2721,13936640,1,2,0.1,0.2,0.9674167106922112,False,0.03216268867254257,0.00011224365152884275,0.00010858638415811583,0.0014397968770936131,0.00011224365152884275,0.00010858594760065898,False,0.9723873586514887,0.9867506817960603,0.9933753408980301,,2791,0,0.9479119777679443
2722,13941760,1,2,0.1,0.2,0.9962745898643312,False,0.01692959852516651,6.121092155808583e-05,6.0982885770499706e-05,0.00040210853330790997,6.121092155808583e-05,6.0982787545071915e-05,False,0.9726262309636171,0.9867506817960603,0.9933753408980301,,2791,0,0.9481139183044434
2723,13946880,1,2,0.1,0.2,0.9963590970914009,False,0.02040502242743969,5.3556952479993924e-05,5.336195681593381e-05,0.0003798568795900792,5.3556952479993924e-05,5.336181493476033e-05,False,0.972863559624895,0.9867506817960603,0.9933753408980301,,2791,0,0.947270393371582
2724,13952000,1,2,0.1,0.2,0.9244149015359528,False,0.07408910989761353,0.0004783653130289167,0.0004422080237418413,0.0035829164553433657,0.0004783653130289167,0.00044220700510777533,False,0.9723790730440056,0.9867506817960603,0.9933753408980301,,2791,0,0.9478659629821777
2725,13957120,1,2,0.1,0.2,0.9645537502323392,False,0.028908932581543922,0.00019063671061303467,0.00018387935415375978,0.0016091559082269669,0.00019063671061303467,0.00018387871386948973,False,0.972300819815889,0.9867506817960603,0.9933753408980301,,2791,0,0.9473674297332764
2726,13962240,1,2,0.1,0.2,0.980504806719261,False,0.02436625398695469,6.92028334015049e-05,6.785371078876778e-05,0.001052456209436059,6.92028334015049e-05,6.785344885429367e-05,False,0.9723828596849228,0.9867506817960603,0.9933753408980301,,2791,0,0.9480092525482178
2727,13967360,1,2,0.1,0.2,0.8849419809085567,False,0.129214808344841,0.000400081102270633,0.0003540485631674528,0.004391872324049473,0.000400081102270633,0.00035404760274104774,False,0.9715084508971591,0.9856748141455571,0.9928374070727786,,2791,0,0.9461324214935303
2728,13972480,1,2,0.1,0.2,0.9972304519247254,False,0.02028653584420681,3.620182542363182e-05,3.610156272770837e-05,0.00028294927324168384,3.620182542363182e-05,3.610161002143286e-05,False,0.9717656709074347,0.9867506817960603,0.9933753408980301,,2791,0,0.948477029800415
2729,13977600,1,2,0.1,0.2,0.9867524799352891,False,0.03050726093351841,0.0001059434944181703,0.00010454000585014,0.0009858552366495132,0.0001059434944181703,0.00010453975846758112,False,0.9719155389977133,0.9870446654148024,0.9935223327074012,,2791,0,0.9446778297424316
2730,13982720,1,2,0.1,0.2,0.9949269773441324,False,0.022522974759340286,6.114043208071962e-05,6.0830265283584595e-05,0.00046825650497339666,6.114043208071962e-05,6.0830101574538276e-05,False,0.9721456533811775,0.9874698064645915,0.9937349032322957,,2791,0,0.9473588466644287
2731,13987840,1,2,0.1,0.2,0.9921333608074671,False,0.033965516835451126,5.3407256928039715e-05,5.298712130752392e-05,0.0005197611171752214,5.3407256928039715e-05,5.298692485666834e-05,False,0.9723455304554405,0.9878531853948358,0.9939265926974179,,2791,0,0.944990873336792
2732,13992960,1,2,0.1,0.2,0.9794644394604647,False,0.03199785575270653,0.00013707196922041476,0.00013425711949821562,0.0012782715493813157,0.00013707196922041476,0.00013425677025225013,False,0.9724167195454907,0.9874698064645915,0.9937349032322957,,2791,0,0.9472620487213135
2733,13998080,1,2,0.1,0.2,0.9896738080313803,False,0.029118193313479424,6.789358303649351e-05,6.719250086462125e-05,0.0006958063459023833,6.789358303649351e-05,6.71922680339776e-05,False,0.9725892904303496,0.9874698064645915,0.9937349032322957,,2791,0,0.9445130825042725
2734,14003200,1,2,0.1,0.2,0.8911631953607712,False,0.02596723847091198,6.410180503735319e-05,5.712516940548085e-05,0.0014212426031008363,6.410180503735319e-05,5.712495112675242e-05,False,0.9717750294796538,0.9870446654148024,0.9935223327074012,,2791,0,0.9479944705963135
2735,14008320,1,2,0.1,0.2,0.9735806985098457,False,0.029138723388314247,7.909026317065582e-05,7.700075366301462e-05,0.001167821348644793,7.909026317065582e-05,7.700036803726107e-05,False,0.9717930861699556,0.986458496316547,0.9932292481582735,,2791,0,0.9479167461395264
2736,14013440,1,2,0.1,0.2,0.9934744080036723,False,0.017831772565841675,4.2344461689936e-05,4.2068139009643346e-05,0.00043999371700920165,4.2344461689936e-05,4.206808443996124e-05,False,0.9720098993882927,0.986458496316547,0.9932292481582735,,2791,0,0.9483118057250977
2737,14018560,1,2,0.1,0.2,0.9722773759483481,False,0.028880126774311066,5.346115358406678e-05,5.197907012188807e-05,0.0010514212772250175,5.346115358406678e-05,5.197881910135038e-05,False,0.9720125741538933,0.986458496316547,0.9932292481582735,,2791,0,0.9472494125366211
2738,14023680,1,2,0.1,0.2,0.8962802034902727,False,0.0319865420460701,0.00011384503886802122,0.00010203705460298806,0.002107459120452404,0.00011384503886802122,0.00010203647980233654,False,0.9712552504472571,0.986458496316547,0.9932292481582735,,2791,0,0.9477443695068359
2739,14028800,1,2,0.1,0.2,0.9932654645239738,False,0.05790901929140091,8.63646055222489e-05,8.57829800224863e-05,0.0006244952674023807,8.63646055222489e-05,8.57827762956731e-05,False,0.9714753525880243,0.9870446654148024,0.9935223327074012,,2791,0,0.9470460414886475
2740,14033920,1,2,0.1,0.2,0.9878701292053623,False,0.030122552067041397,5.188268914935179e-05,5.12533588334918e-05,0.0006677087512798607,5.188268914935179e-05,5.125320967636071e-05,False,0.9716393003541977,0.9874698064645915,0.9937349032322957,,2791,0,0.9459004402160645
2741,14039040,1,2,0.1,0.2,0.9895033947475733,False,0.03038828633725643,7.25120771676302e-05,7.175094651756808e-05,0.0007433946593664587,7.25120771676302e-05,7.175078644650057e-05,False,0.9718179412981314,0.9877364456201148,0.9938682228100574,,2791,0,0.9455673694610596
2742,14044160,1,2,0.1,0.2,0.9729604622610437,False,0.11356804519891739,0.0009088967344723642,0.0008843205869197845,0.0035148418974131346,0.0009088967344723642,0.000884319597389549,False,0.9718293665077604,0.9877364456201148,0.9938682228100574,,2791,0,0.9462583065032959
2743,14049280,1,2,0.1,0.2,0.9908691648390373,False,0.014892352744936943,5.5644031817791983e-05,5.513595533557236e-05,0.0005988866905681789,5.5644031817791983e-05,5.5135849834186956e-05,False,0.9720197644910732,0.9879868689800834,0.9939934344900416,,2791,0,0.9462766647338867
2744,14054400,1,2,0.1,0.2,0.9412142048014492,False,0.026903586462140083,0.00019998964853584766,0.00018823309801518917,0.0026331618428230286,0.00019998964853584766,0.00018823269056156278,False,0.971711708894177,0.9877364456201148,0.9938682228100574,,2791,0,0.9455130100250244
2745,14059520,1,2,0.1,0.2,0.9896557648208579,False,0.02901398204267025,0.00016212271293625236,0.00016044567746575922,0.0009176325402222574,0.00016212271293625236,0.0001604456192580983,False,0.9718911494534439,0.9877364456201148,0.9938682228100574,,2791,0,0.9459102153778076
2746,14064640,1,2,0.1,0.2,0.9441324119897427,False,0.03675692901015282,0.0001419311884092167,0.00013400183524936438,0.0019918137695640326,0.0001419311884092167,0.00013400125317275524,False,0.9716135620788069,0.9874698064645915,0.9937349032322957,,2791,0,0.9454874992370605
2747,14069760,1,2,0.1,0.2,0.9224029506958576,False,0.040463995188474655,0.0001599563838681206,0.00014754424046259373,0.002418170915916562,0.0001599563838681206,0.0001475434983149171,False,0.9711214559649773,0.9870446654148024,0.9935223327074012,,2791,0,0.9464974403381348
2748,14074880,1,2,0.1,0.2,0.9892609391612281,False,0.06242518126964569,0.00030678228358738124,0.000303487729979679,0.0014415732584893703,0.00030678228358738124,0.0003034872352145612,False,0.9713028507969399,0.9870446654148024,0.9935223327074012,,2791,0,0.9459104537963867
2749,14080000,1,2,0.1,0.2,0.9650911630541935,False,0.018492354080080986,4.386000000522472e-05,4.232889841659926e-05,0.0009276101482100785,4.386000000522472e-05,4.232868741382845e-05,False,0.9712407339195125,0.9859687977642992,0.9929843988821496,,2791,0,0.9462099075317383
2750,14085120,1,2,0.1,0.2,0.7285500522976156,False,0.05647144466638565,0.0003057154535781592,0.00022272900969255716,0.00507168285548687,0.0003057154535781592,0.00022272874775808305,False,0.9688138271032936,0.9859687977642992,0.9929843988821496,,2791,0,0.9413771629333496
2751,14090240,1,2,0.1,0.2,0.9286186194233124,False,0.037661872804164886,0.0001118697109632194,0.0001038842965499498,0.0020948415622115135,0.0001118697109632194,0.00010388372902525589,False,0.9684118750264937,0.9859687977642992,0.9929843988821496,,2791,0,0.9453830718994141
2752,14095360,1,2,0.1,0.2,0.9596047549615188,False,0.05151550471782684,0.00022603117395192385,0.0002169005892938003,0.0018543452024459839,0.00022603117395192385,0.00021689932327717543,False,0.9683238038258439,0.9859687977642992,0.9929843988821496,,2791,0,0.9476914405822754
2753,14100480,1,2,0.1,0.2,0.9882752505246152,False,0.03716488182544708,5.213234180700965e-05,5.152110315975733e-05,0.0005556747200898826,5.213234180700965e-05,5.152097946847789e-05,False,0.9685233182928317,0.9870446654148024,0.9935223327074012,,2791,0,0.9456379413604736
2754,14105600,1,2,0.1,0.2,0.979327790243903,False,0.02270933799445629,6.390085763996467e-05,6.257988570723683e-05,0.0008165751933120191,6.390085763996467e-05,6.257978384383023e-05,False,0.9686313630123423,0.9870446654148024,0.9935223327074012,,2791,0,0.9444050788879395
2755,14110720,1,2,0.1,0.2,0.9938449671982005,False,0.019482722505927086,2.774749373202212e-05,2.7576706997933798e-05,0.00034196596243418753,2.774749373202212e-05,2.7576679713092744e-05,False,0.9688834990542009,0.9870446654148024,0.9935223327074012,,2791,0,0.9493916034698486
2756,14115840,1,2,0.1,0.2,0.9936555398587286,False,0.018425416201353073,2.816591404553037e-05,2.7987216526526026e-05,0.0003270799934398383,2.816591404553037e-05,2.7987180146737956e-05,False,0.9691312194622461,0.9874698064645915,0.9937349032322957,,2791,0,0.948225736618042
2757,14120960,1,2,0.1,0.2,0.9910086679345808,False,0.024614762514829636,3.712252146215178e-05,3.678874054457992e-05,0.00043335394002497196,3.712252146215178e-05,3.678863504319452e-05,False,0.9693499939469694,0.9877364456201148,0.9938682228100574,,2791,0,0.9469611644744873
2758,14126080,1,2,0.1,0.2,0.9603607339351603,False,0.07594389468431473,0.0001815708092181012,0.00017437347560189664,0.0017056545475497842,0.0001815708092181012,0.00017437295173294842,False,0.9692601013468514,0.9877364456201148,0.9938682228100574,,2791,0,0.9475817680358887
2759,14131200,1,2,0.1,0.2,0.9595720427475994,False,0.3153122663497925,0.0012481948360800743,0.001197732868604362,0.0061605446971952915,0.0012481948360800743,0.0011977292597293854,False,0.9691632207608589,0.9877364456201148,0.9938682228100574,,2791,0,0.946995735168457
2760,14136320,1,2,0.1,0.2,0.9891923663853049,False,0.16770856082439423,0.00017751030100043863,0.00017559183470439166,0.001174085889942944,0.00017751030100043863,0.00017559064144734293,False,0.9693635122171034,0.9877364456201148,0.9938682228100574,,2791,0,0.9474735260009766
2761,14141440,1,2,0.1,0.2,0.9392789831232957,False,0.31248939037323,0.0009006669861264527,0.000845977570861578,0.005576578434556723,0.0009006669861264527,0.0008459741366095841,False,0.9690626669261653,0.987603490049839,0.9938017450249195,,2791,0,0.9474353790283203
2762,14146560,1,2,0.1,0.2,0.9721792575840371,False,0.20745213329792023,0.00040344239096157253,0.00039221832412295043,0.0027614280115813017,0.00040344239096157253,0.0003922163450624794,False,0.969093832832744,0.9870446654148024,0.9935223327074012,,2791,0,0.9472384452819824
2763,14151680,1,2,0.1,0.2,0.8340685811259144,False,0.1880442053079605,0.0011579552665352821,0.0009658141061663628,0.0110873281955719,0.0011579552665352821,0.0009658124181441963,False,0.9677435803156756,0.9859687977642992,0.9929843988821496,,2791,0,0.9485230445861816
2764,14156800,1,2,0.1,0.2,0.9905827687374597,False,0.029333343729376793,3.8788315578131005e-05,3.842303704004735e-05,0.00046629467396996915,3.8788315578131005e-05,3.84229606424924e-05,False,0.9679719721998935,0.9870446654148024,0.9935223327074012,,2791,0,0.9479093551635742
2765,14161920,1,2,0.1,0.2,0.9982862624018566,False,0.029642989858984947,2.8075528462068178e-05,2.8027414373354986e-05,0.00022769563656765968,2.8075528462068178e-05,2.802748895192053e-05,False,0.9682751151019131,0.9870446654148024,0.9935223327074012,,2791,0,0.9464461803436279
2766,14167040,1,2,0.1,0.2,0.9921908423534189,False,0.03404606878757477,4.034911762573756e-05,4.0034025005297735e-05,0.00044581000111065805,4.034911762573756e-05,4.0033948607742786e-05,False,0.9685142723744282,0.987603490049839,0.9938017450249195,,2791,0,0.9485509395599365
2767,14172160,1,2,0.1,0.2,0.9899217114669675,False,0.07485798001289368,6.185469828778878e-05,6.123130879132077e-05,0.0006198954069986939,6.185469828778878e-05,6.123095954535529e-05,False,0.9687283467653536,0.987603490049839,0.9938017450249195,,2791,0,0.9465968608856201
2768,14177280,1,2,0.1,0.2,0.9969562966769452,False,0.03192748874425888,6.953471893211827e-05,6.93230758770369e-05,0.0004136863281019032,6.953471893211827e-05,6.932293763384223e-05,False,0.9690106262644694,0.987603490049839,0.9938017450249195,,2791,0,0.94775390625
2769,14182400,1,2,0.1,0.2,0.9930979013970603,False,0.04800201207399368,5.023891571909189e-05,4.9892161769093946e-05,0.000506556243635714,5.023891571909189e-05,4.989195804228075e-05,False,0.9692514990157954,0.987603490049839,0.9938017450249195,,2791,0,0.9453318119049072
2770,14187520,1,2,0.1,0.2,0.9853570809375781,False,0.06808293610811234,5.2437320846365765e-05,5.166948540136218e-05,0.0007135294727049768,5.2437320846365765e-05,5.166919436305761e-05,False,0.9694125548350132,0.987603490049839,0.9938017450249195,,2791,0,0.9482605457305908
2771,14192640,1,2,0.1,0.2,0.9924815627442087,False,0.028145570307970047,3.490088784019463e-05,3.4638487704796717e-05,0.0003969721437897533,3.490088784019463e-05,3.463844404905103e-05,False,0.9696432449141051,0.987603490049839,0.9938017450249195,,2791,0,0.9459662437438965
2772,14197760,1,2,0.1,0.2,0.9969284749642265,False,0.02097497135400772,4.1247461922466755e-05,4.1120769310509786e-05,0.0003183497174177319,4.1247461922466755e-05,4.112068563699722e-05,False,0.9699160972146064,0.987603490049839,0.9938017450249195,,2791,0,0.9482588768005371
2773,14202880,1,2,0.1,0.2,0.9268279123593425,False,0.030723243951797485,0.00021542583999689668,0.0001996626815525815,0.0031477368902415037,0.00021542583999689668,0.0001996619685087353,False,0.9694852153660537,0.9870446654148024,0.9935223327074012,,2791,0,0.9454765319824219
2774,14208000,1,2,0.1,0.2,0.9899240475900581,False,0.026193875819444656,8.378150232601911e-05,8.29373238957487e-05,0.0007499391795136034,8.378150232601911e-05,8.293706923723221e-05,False,0.9696896036882938,0.987603490049839,0.9938017450249195,,2791,0,0.9501056671142578
2775,14213120,1,2,0.1,0.2,0.8255505206964845,False,0.03887152671813965,8.24101734906435e-05,6.803376163588837e-05,0.0019224099814891815,8.24101734906435e-05,6.80332159390673e-05,False,0.9682482128583757,0.9870446654148024,0.9935223327074012,,2791,0,0.9447145462036133
2776,14218240,1,2,0.1,0.2,0.9926929329117427,False,0.02706374228000641,4.8201407480519265e-05,4.784919656231068e-05,0.00044490271829999983,4.8201407480519265e-05,4.7848978283582255e-05,False,0.9684926600589093,0.987603490049839,0.9938017450249195,,2791,0,0.9498894214630127
2777,14223360,1,2,0.1,0.2,0.9949964444027318,False,0.0231175534427166,4.031287971884012e-05,4.011117198388092e-05,0.00040991659625433385,4.031287971884012e-05,4.011104101664387e-05,False,0.9687576979023476,0.987603490049839,0.9938017450249195,,2791,0,0.9454860687255859
2778,14228480,1,2,0.1,0.2,0.9949428814229916,False,0.02363554760813713,4.6140172344166785e-05,4.590683602145873e-05,0.0003896919370163232,4.6140172344166785e-05,4.590674870996736e-05,False,0.969019549737554,0.9879868689800834,0.9939934344900416,,2791,0,0.9504053592681885
2779,14233600,1,2,0.1,0.2,0.8882850993193079,False,0.05820801481604576,0.00014894132618792355,0.0001323023607255891,0.0027174383867532015,0.00014894132618792355,0.00013230150216259062,False,0.9682122052333715,0.9879868689800834,0.9939934344900416,,2791,0,0.9451560974121094
2780,14238720,1,2,0.1,0.2,0.9694451598089622,False,0.021590163931250572,5.589800639427267e-05,5.419005174189806e-05,0.0010078315390273929,5.589800639427267e-05,5.418985529104248e-05,False,0.9682245347791274,0.9873113045703257,0.9936556522851628,,2791,0,0.9500999450683594
